time_step,mean_distance,variance
147.0,1.8483795469985949,1.6355592667458128
148.0,1.8573564232585666,1.6435084014416157
149.0,1.8671163658308791,1.6513542299281316
150.0,1.8766221681900144,1.659430731056938
151.0,1.8860695203698916,1.6679737017251468
152.0,1.895004810405111,1.6761804678267622
153.0,1.9038192642394738,1.6835613147639812
154.0,1.9124794857613525,1.6892438830973808
155.0,1.9220064947501745,1.6973642496379329
156.0,1.9312626708129692,1.7043960743656092
157.0,1.9403952048069462,1.712964069429343
158.0,1.9491429616527625,1.7213335664631972
159.0,1.9579295020063257,1.7288750006885225
160.0,1.967173787828087,1.7363720884035754
161.0,1.9765192890858292,1.7441518842520232
162.0,1.9856042101323568,1.7521468108121319
163.0,1.9946076512066775,1.7594458596648548
164.0,2.003400943392847,1.767128532617261
165.0,2.011530038988513,1.774846301185236
166.0,2.019893078379697,1.7805244098874882
167.0,2.0284524278398517,1.7877171392444922
168.0,2.0368492367184636,1.7948324089434022
169.0,2.046234765294666,1.8026229572954007
170.0,2.0539430768003024,1.8091071361199065
171.0,2.0619715904606455,1.8163693054112322
172.0,2.0713075901484537,1.8247937319037728
173.0,2.0788843422756416,1.8318845793591558
174.0,2.0871168770217543,1.8396162761549277
175.0,2.0952384998704146,1.8452454665634201
176.0,2.10328140612032,1.8514276803757967
177.0,2.1116559035976215,1.860084363452306
178.0,2.1189771047524926,1.8653886060252702
179.0,2.1266139069478895,1.8717796219996412
180.0,2.1347884434055238,1.8797712433018958
181.0,2.142316487263992,1.887540535203085
182.0,2.149679735680246,1.8947118129212726
183.0,2.156729050802222,1.9005063736326697
184.0,2.1636354031722487,1.9052972468163087
185.0,2.171142056074007,1.9112906045374247
186.0,2.1789005378555877,1.9180947537456623
187.0,2.186121053390936,1.9231113956844235
188.0,2.1936924209329884,1.928652465226227
189.0,2.201056931628505,1.934809973835364
190.0,2.208180092223236,1.939548066920409
191.0,2.214665056949574,1.9445459583028777
192.0,2.2217093092359717,1.951189749655966
193.0,2.228149602878495,1.9549875104870162
194.0,2.234267441370628,1.960289792567063
195.0,2.240133792797187,1.9656091617189215
196.0,2.24633903235306,1.9722301101646558
197.0,2.2519577489846583,1.9764880308793176
198.0,2.258457965525981,1.982943026469087
199.0,2.264265439979262,1.9879880383392665
200.0,2.270353887384265,1.9931638173688606
201.0,2.2756074382992275,1.9978377483377328
202.0,2.2818566531154714,2.0030772969712842
203.0,2.2878002821464487,2.0079529208988207
204.0,2.2936563053022363,2.0133759993901075
205.0,2.3001538148610137,2.0188088527547334
206.0,2.3061791040257154,2.024552464865735
207.0,2.311865966239024,2.0303415506888918
208.0,2.3168738380567437,2.0335746768190885
209.0,2.3223216303035623,2.039040406425933
210.0,2.327887565863657,2.0439130258116043
211.0,2.3333041107984913,2.0485536550102097
212.0,2.338795412752792,2.054971443648192
213.0,2.3439666635086023,2.0594784053736968
214.0,2.3495292246769357,2.065141817976558
215.0,2.3551902127467743,2.070905557987719
216.0,2.3600934718052478,2.075707827442823
217.0,2.3653834723378426,2.081126337204707
218.0,2.3700428185753974,2.0857428997526277
219.0,2.3754932058795495,2.0915351312556103
220.0,2.380820999675677,2.096590469330015
221.0,2.3854850089478528,2.1012954616270187
222.0,2.3898315174427394,2.1065258071994544
223.0,2.3945513785322894,2.1117058050987723
224.0,2.399207297878712,2.116432095895762
225.0,2.4031780334518915,2.1204760962769287
226.0,2.4072092526302695,2.12449539907976
227.0,2.4114373680209393,2.129905286311849
228.0,2.416125174323496,2.13575875688523
229.0,2.4205353190296353,2.1399574048684
230.0,2.424270759549841,2.1427231758221943
231.0,2.428396730578809,2.1471373976653725
232.0,2.4322802101449366,2.1513309706860957
233.0,2.437131084588291,2.1573423010142383
234.0,2.4411434927172113,2.1626222254405407
235.0,2.4442934416845588,2.165690092106992
236.0,2.4475563311323016,2.169264148284266
237.0,2.451136295934439,2.172570658184184
238.0,2.4547776742097023,2.1758778225135567
239.0,2.459549068822321,2.181369846505362
240.0,2.4634906088159676,2.1852771584736104
241.0,2.4671522946544666,2.1885519353266103
242.0,2.4701226046298297,2.1917911305107696
243.0,2.4728899628778316,2.1951593561376717
244.0,2.4763946857224823,2.1991345221128213
245.0,2.4793767341423965,2.202384575459641
246.0,2.482513578312795,2.2065328283937413
247.0,2.485057095260461,2.2092993882004013
248.0,2.487691830131699,2.21295429306619
249.0,2.4907557754299487,2.2169429867945523
250.0,2.493102370208483,2.220011337973917
251.0,2.4953517029640184,2.2225723680009155
252.0,2.4975466412387877,2.225174690996173
253.0,2.500124215653005,2.228018013783081
254.0,2.503014782235825,2.2317039907831697
255.0,2.50538541951435,2.2343518308488424
256.0,2.5082714798450487,2.237376228105492
257.0,2.510895896175006,2.2408137471236573
258.0,2.5126509868389735,2.2430698190446607
259.0,2.5156536857154768,2.2470165184895468
260.0,2.5181064050623183,2.2502031362156725
261.0,2.520420028202822,2.253845728075029
262.0,2.5218351733916418,2.255834595504183
263.0,2.5235037280182215,2.2582298049674794
264.0,2.5254274489976307,2.2613722609235705
265.0,2.527482578301168,2.263654941490511
266.0,2.5294259221923494,2.265822816883328
267.0,2.531059905213156,2.2686028156581104
268.0,2.533048565203006,2.270875175710991
269.0,2.535342241883448,2.2735254605225537
270.0,2.5372861445870827,2.275663531011438
271.0,2.5390956255502912,2.277355992988201
272.0,2.540580728213425,2.2789175136591195
273.0,2.5425781253006474,2.2809005262264685
274.0,2.5438456518005355,2.2824262101126394
275.0,2.545534225899493,2.284608699412389
276.0,2.5469175826651584,2.2859295310184793
277.0,2.548384731499349,2.287923022810376
278.0,2.5502891580516223,2.290382422936757
279.0,2.5519686083987976,2.2918575022191288
280.0,2.5537215002732068,2.2936618249083818
281.0,2.5553245491183123,2.295289684769984
282.0,2.5569393448335704,2.2975707327373938
283.0,2.558208529718214,2.2992681199985157
284.0,2.5594337951920973,2.3009828102228056
285.0,2.5605892529101277,2.3027412894130563
286.0,2.561722890693761,2.304189881783711
287.0,2.5624862667069106,2.3053887253528593
288.0,2.563288616686146,2.3078067050590017
289.0,2.56368055280672,2.309226066993121
290.0,2.5637586061251127,2.310722907871437
291.0,2.563598867872608,2.3119681514657398
292.0,2.564133326041369,2.312998994227251
293.0,2.564874850472752,2.314788820273198
294.0,2.5647731705263555,2.3159543893176213
295.0,2.5648050623041225,2.316915549413154
296.0,2.565155904927443,2.3183972466774074
297.0,2.5658758417084027,2.320157660092452
298.0,2.5665153758751638,2.320983457144586
299.0,2.567429074079722,2.3221006827316373
300.0,2.568655056745248,2.3223108291553007
301.0,2.568522899283457,2.3230578745136574
302.0,2.5689224992547453,2.323194465654998
303.0,2.5693881896027193,2.323429425796803
304.0,2.5698487414787574,2.3235281107405505
305.0,2.569766869645667,2.3229005826371543
306.0,2.570119088202362,2.3228268938122296
307.0,2.570146795318222,2.322920141898835
308.0,2.569909054049595,2.322810430561619
309.0,2.569690844440016,2.322724960706096
310.0,2.5698924440770363,2.3223907426334884
311.0,2.56972678050509,2.3217233082547413
312.0,2.569256321881008,2.3211931081613573
313.0,2.5690351693577056,2.3209350051421147
314.0,2.5686038425454107,2.3205299498184164
315.0,2.568146453118483,2.32045872424076
316.0,2.567748727253354,2.3192328150442885
317.0,2.567206963180118,2.3187744399426276
318.0,2.5665743362130495,2.318610952083792
319.0,2.5665536334445282,2.3180826481311927
320.0,2.565859980642196,2.31738010724854
321.0,2.5652669945393116,2.3172478037349666
322.0,2.5650025865095945,2.3168352485304498
323.0,2.5650309563061917,2.3165869585455434
324.0,2.564369129553308,2.316114012494798
325.0,2.563649557674502,2.3152713184907485
326.0,2.5631565016765907,2.315133721066858
327.0,2.5626052475722796,2.3148821865973
328.0,2.5618307884819544,2.314284336368554
329.0,2.5613625738035717,2.313836279419359
330.0,2.5605309336709747,2.312844062667139
331.0,2.5598906515899644,2.312480530676088
332.0,2.5592672772480776,2.3124387322337006
333.0,2.5587124597611193,2.3117230754204376
334.0,2.5577524048349045,2.3110952031316483
335.0,2.5569647474819432,2.31048111032412
336.0,2.55632436702496,2.3098463200414328
337.0,2.5555879618274098,2.3093332825066737
338.0,2.554721367686453,2.308676433277582
339.0,2.5538072334195427,2.307225008654645
340.0,2.552677886964167,2.305936732663393
341.0,2.5516759698825004,2.305136662996601
342.0,2.550263442422386,2.3037673998943093
343.0,2.54882378174415,2.302741093390437
344.0,2.5477423165668975,2.301306307235328
345.0,2.5463686130377177,2.299709718035471
346.0,2.545063961142931,2.298090218145278
347.0,2.54369665213924,2.2966212403410875
348.0,2.5423854690870216,2.295282835610326
349.0,2.541240465253566,2.29398479147316
350.0,2.5400599617972985,2.293524658962835
351.0,2.5385432542805946,2.2930394062636834
352.0,2.5371421667941374,2.2919520010714782
353.0,2.535861345657564,2.2906582616618607
354.0,2.5344741271217845,2.289314801356065
355.0,2.5333729361309985,2.2887527392377782
356.0,2.531798455708106,2.287462268150448
357.0,2.5301828827216624,2.286335576966753
358.0,2.5289734458609674,2.2847719650684546
359.0,2.5277687525041586,2.2837167392129913
360.0,2.526591003283062,2.282426762319905
361.0,2.52489858148609,2.280787755001361
362.0,2.5237349414834136,2.2796732999046947
363.0,2.522315721281622,2.2785391363064207
364.0,2.5213559628484137,2.2782790148968948
365.0,2.52015084897089,2.2770931301833963
366.0,2.5188093702409096,2.275763185761904
367.0,2.5173135784139316,2.2741798233270574
368.0,2.5159307439673735,2.2733791978263094
369.0,2.5146190561095447,2.2723468803323597
370.0,2.5133179702091923,2.2708157294320985
371.0,2.51195116239166,2.2691501220782273
372.0,2.5107161996592646,2.2677216985725988
373.0,2.5095845304401236,2.2663834746146483
374.0,2.508337546151776,2.2654109969415126
375.0,2.506836732582753,2.264108581314704
376.0,2.505431898471916,2.262420312014874
377.0,2.503771686548061,2.260717269831014
378.0,2.5022526606994946,2.2593480179179224
379.0,2.500932811913588,2.258557821649134
380.0,2.499425504620694,2.2571915663512883
381.0,2.4979262479605775,2.255805727599868
382.0,2.496535646161903,2.2549922628374013
383.0,2.4951934036655024,2.2547661099199017
384.0,2.4934654576060113,2.2533483296797217
385.0,2.492078824249005,2.2530204599470913
386.0,2.490901835940395,2.252228951998532
387.0,2.489356948949313,2.250843436205221
388.0,2.4881877730514534,2.249991459734387
389.0,2.4867322914721313,2.2489153195858735
390.0,2.4850243829512273,2.2480221501610016
391.0,2.483605155682986,2.247389389655753
392.0,2.482491708302803,2.246997607499937
393.0,2.48090498810543,2.246401055263936
394.0,2.479491102186894,2.245776040636332
395.0,2.478342212363909,2.2452038284552707
396.0,2.476741762048735,2.2442934943636015
397.0,2.4754673821660895,2.243657133968531
398.0,2.473973955888407,2.2437504292619836
399.0,2.4724090098410523,2.243365557888054
400.0,2.471178430728231,2.2422855785483646
401.0,2.4701176871676123,2.2421645054454897
402.0,2.468521239032883,2.2416794918667318
403.0,2.467636674131489,2.2415120521331655
404.0,2.4671177487009177,2.2411849451515176
405.0,2.4659033275960174,2.2413088275322277
406.0,2.464973439510617,2.241455385686063
407.0,2.4636865360184967,2.2417504205235153
408.0,2.4625636489029428,2.242058502970562
409.0,2.4616764184058,2.24235187224789
410.0,2.4604525455873505,2.2430405435174627
411.0,2.4597605440427257,2.243281650124814
412.0,2.4583926826461684,2.243795890855707
413.0,2.4573243608403494,2.2438677944352587
414.0,2.4564432505083875,2.2439415217411955
415.0,2.4552796875752207,2.244355217810684
416.0,2.4541235959046146,2.245172657167326
417.0,2.452928467210067,2.2453439777640263
418.0,2.452152301355234,2.245586682408093
419.0,2.451241015996527,2.2454041510600984
420.0,2.450469242415513,2.245889373327797
421.0,2.449626960306131,2.2462222057446004
422.0,2.4485359862608305,2.246439070399231
423.0,2.447696916034841,2.247308755247616
424.0,2.4469157682302507,2.2483666290515236
425.0,2.4461263847821395,2.248865645470657
426.0,2.445175566462842,2.2494692500123525
427.0,2.4442733219627257,2.250124340062996
428.0,2.44343039141249,2.2509625530965955
429.0,2.442263499148366,2.25240993983523
430.0,2.4417129112353573,2.2530755931921203
431.0,2.4408944284984226,2.2531180604518806
432.0,2.439868380765107,2.2541360780688997
433.0,2.439084141408022,2.2548546328251087
434.0,2.4389146272495563,2.254991150639083
435.0,2.438383383749928,2.2549096932805837
436.0,2.4376376331323466,2.255042167372528
437.0,2.437426837606875,2.2561630514510407
438.0,2.436845858176576,2.2574095471289253
439.0,2.436791361034444,2.258414350356621
440.0,2.4366889697019265,2.2597369041720796
441.0,2.4357196317772,2.2611488705358997
442.0,2.4350255472610067,2.263309746441162
443.0,2.434523881376652,2.2656243865351335
444.0,2.433948894276779,2.266900264413173
445.0,2.433041214039297,2.2690802251705353
446.0,2.432677967078365,2.2710569692484928
447.0,2.432246085568725,2.272900935237069
448.0,2.4324228010161097,2.274037581816869
449.0,2.4317811423055273,2.2760430113628747
450.0,2.431041448376407,2.2775024313977896
451.0,2.4306706815465398,2.2799121707216052
452.0,2.4298907210975473,2.281874487064047
453.0,2.4300227070345923,2.283011267052351
454.0,2.4298379167413495,2.2854954136980696
455.0,2.4298090903539697,2.2878592643850704
456.0,2.4290878114486056,2.290093181095429
457.0,2.428972637157097,2.2925401776944367
458.0,2.428997638500676,2.2940119488038553
459.0,2.428906691929668,2.296197041978985
460.0,2.429175096961628,2.2984952393919897
461.0,2.428328868982703,2.301819355204332
462.0,2.4282911961548095,2.3041619134116136
463.0,2.428281595611439,2.3060349093995454
464.0,2.4280759865650663,2.3091254669733656
465.0,2.427687259795735,2.311595744848441
466.0,2.4284717013718127,2.313677479110056
467.0,2.428244031501264,2.3156329304178174
468.0,2.4286143947042254,2.3173024157338116
469.0,2.4289445391543016,2.3189021629609075
470.0,2.4294547545629364,2.320973406282558
471.0,2.4299296351971544,2.322346745769318
472.0,2.430100355345768,2.3242795613041514
473.0,2.430357868239064,2.3265988954067796
474.0,2.429744415978355,2.3281284008512726
475.0,2.429676270490219,2.3296271575787104
476.0,2.4294440857473125,2.3318284752650467
477.0,2.4296306931650467,2.33442208564595
478.0,2.429965731334348,2.3365979197854436
479.0,2.4306811170985556,2.3374495767058523
480.0,2.4312169122180696,2.339182186509106
481.0,2.4320159033033724,2.3401477864974343
482.0,2.4323629587930724,2.3405355875382874
483.0,2.4320892590743823,2.344260636674732
484.0,2.4319397206624482,2.34708761349773
485.0,2.4319314476824414,2.349242332035746
486.0,2.4312513443925017,2.353068568093077
487.0,2.4313482681780076,2.3565004534616776
488.0,2.4318238233680596,2.3594384828663024
489.0,2.4318764123735974,2.3628452065427865
490.0,2.432174979333088,2.3653213617342423
491.0,2.432442844331341,2.367732013534945
492.0,2.43267334076796,2.3707954047492725
493.0,2.433016952478656,2.372745115958134
494.0,2.434018689785914,2.3758654402705464
495.0,2.4352434007796124,2.3768485320593298
496.0,2.4362937861558214,2.378415372124464
497.0,2.43689584285834,2.380399487442265
498.0,2.437355338884113,2.382027337874086
499.0,2.438499315288574,2.3839180547157452
500.0,2.438630052968789,2.386954920730334
501.0,2.4393992838879583,2.389016048024139
502.0,2.4397059171308864,2.390760555790343
503.0,2.440129163250589,2.3931980665865114
504.0,2.440172386164434,2.395151505883982
505.0,2.440769198335019,2.3977257776672873
506.0,2.441848150084156,2.3991429503719335
507.0,2.4415086650569755,2.4021347002335407
508.0,2.4412676418781767,2.4061108800179873
509.0,2.4420959673335103,2.408759038010589
510.0,2.4432005672377755,2.408595378719525
511.0,2.443794090503384,2.4102408712383845
512.0,2.4445193740804547,2.4112045746323902
513.0,2.4450174835567413,2.4122588564675453
514.0,2.4450542133005606,2.414118668530609
515.0,2.445987063735666,2.414868581325445
516.0,2.446484203069069,2.4175773275565975
517.0,2.447016464002275,2.4198528971308706
518.0,2.446933436119628,2.422473653903417
519.0,2.4474715157034685,2.425037649182828
520.0,2.4483906703282763,2.425771139923226
521.0,2.4488244131592403,2.426750366440759
522.0,2.449134317054376,2.4274198577963766
523.0,2.449772915181172,2.429452795253729
524.0,2.451189084104196,2.4288569531646873
525.0,2.451579033373121,2.4306210533549866
526.0,2.4517733712295278,2.432957662121166
527.0,2.45228896866637,2.4342840673996555
528.0,2.4533904076717463,2.4333434155765596
529.0,2.4545127029325955,2.432592551853287
530.0,2.455325838293836,2.4317586473227886
531.0,2.456314379038839,2.431367756718439
532.0,2.4563577012066915,2.4340072186156343
533.0,2.4564559666444388,2.434849784285695
534.0,2.4570824802597087,2.4341599090299555
535.0,2.4574802930751893,2.4339315770878036
536.0,2.4571872645521227,2.4369039248587727
537.0,2.4576207439275155,2.4376798700607054
538.0,2.4584372416160756,2.437499522025142
539.0,2.458686939132752,2.4368475641082847
540.0,2.4581165224609345,2.438104322256227
541.0,2.4582320171540704,2.439724283069281
542.0,2.458858066786919,2.440373705713622
543.0,2.4588243281625544,2.4424398240466463
544.0,2.4588777817234444,2.442255475741999
545.0,2.4592859415919195,2.4440952415497117
546.0,2.459443612490016,2.4454222314549963
547.0,2.4595127034501014,2.4456699868030496
548.0,2.460209969274519,2.446248303581571
549.0,2.4606509526672506,2.446951527148351
550.0,2.4617154952205933,2.4458128773319263
551.0,2.4625290086471345,2.4451661781018226
552.0,2.463188071172293,2.444700660062667
553.0,2.4638045128507486,2.443853278179744
554.0,2.463933512030693,2.4445733699176824
555.0,2.464251425035278,2.4439584182139313
556.0,2.464591099447541,2.442983988551803
557.0,2.4648910286220076,2.441705156239358
558.0,2.465141266451684,2.4412377853776865
559.0,2.465043308129965,2.4419009839830412
560.0,2.4650728277414755,2.4414411282233575
561.0,2.4653794628721863,2.4395288320620647
562.0,2.4647137649706212,2.4417079553883534
563.0,2.4652440049090947,2.4399304087859903
564.0,2.4653306071914343,2.4385013339753208
565.0,2.465762326085415,2.4367428611504014
566.0,2.46590227916553,2.4349568760551525
567.0,2.4665424744313595,2.43205158455022
568.0,2.466777997204919,2.4306124930958726
569.0,2.4669694646488707,2.428679535352625
570.0,2.4673091055551906,2.4262520708710227
571.0,2.4672941237599226,2.4241452794076848
572.0,2.467281021885853,2.4227310901289787
573.0,2.4676952340699185,2.4229227209576356
574.0,2.4678206600925727,2.4229091776686005
575.0,2.468089866374394,2.4218083925653957
576.0,2.4681893740973817,2.4208112678739218
577.0,2.468156541789342,2.4199107667573116
578.0,2.4680217037623318,2.4198862736956954
579.0,2.4684339177170993,2.417835354278302
580.0,2.4680395096660037,2.4174058470666733
581.0,2.46765066796127,2.4167948610924075
582.0,2.4678247596635488,2.4152044534869024
583.0,2.4677406213690967,2.4122284445101165
584.0,2.4675129095133506,2.4110994558549477
585.0,2.4673250244668345,2.408878615723168
586.0,2.467063331372859,2.408329222891906
587.0,2.4670121647715453,2.4064078722148166
588.0,2.4667063114425063,2.4056548066725103
589.0,2.4671919050669926,2.4044858138217133
590.0,2.4679263730916805,2.401408605843484
591.0,2.468160343839843,2.3997015853216626
592.0,2.468695848952362,2.396266828147242
593.0,2.468949127064403,2.3941996532805696
594.0,2.4695231872080226,2.3915125115205944
595.0,2.4696426428834806,2.389726067985273
596.0,2.4696557384729796,2.38729355112976
597.0,2.469689233047508,2.3849943594418743
598.0,2.469696255859604,2.383161211400104
599.0,2.469911431859106,2.3816218805590976
600.0,2.470483585777006,2.3780138147841585
601.0,2.4709701395705324,2.374250642059822
602.0,2.4715011967279534,2.370646864320898
603.0,2.4718184926600437,2.368635192840866
604.0,2.472219864896526,2.365219735459813
605.0,2.472553715669298,2.3612395204265892
606.0,2.4731611870969665,2.358118304306551
607.0,2.4737502213202855,2.3554079193515456
608.0,2.474094968983455,2.3519692109188775
609.0,2.4748651574730784,2.348644455176066
610.0,2.47513995924091,2.346628769015573
611.0,2.475749986130382,2.3438418434148476
612.0,2.47650014967399,2.3402550205425996
613.0,2.476795212591872,2.336656817842698
614.0,2.4769254708310804,2.3336235317390717
615.0,2.47742869680826,2.3303334536918436
616.0,2.477921820304071,2.327841774544037
617.0,2.478416958147258,2.3251335527683974
618.0,2.478847555505545,2.322620026854162
619.0,2.4791285651059844,2.319801223175519
620.0,2.4794223696124136,2.317477132902801
621.0,2.47953158212366,2.3141191965533254
622.0,2.4797616330594066,2.3121041773703173
623.0,2.4803640030970264,2.309013749946402
624.0,2.4807153776810122,2.3065743380709076
625.0,2.4810626539889604,2.3041138722467993
626.0,2.4814899739303495,2.302264122799124
627.0,2.482108487964757,2.299710125979053
628.0,2.4821864812711874,2.2974309148829892
629.0,2.482779012069615,2.2947373049914237
630.0,2.4830950610795033,2.292400834541901
631.0,2.483719778943555,2.2901432721409893
632.0,2.4842159291117945,2.2874949713706014
633.0,2.4846707386740046,2.2843256932821445
634.0,2.4850184033578433,2.2817952190328095
635.0,2.4855365793630213,2.279023189301774
636.0,2.485887547492209,2.2761304256913633
637.0,2.4866523507815357,2.273005569085413
638.0,2.4873122105387795,2.2689110192006785
639.0,2.487782441720003,2.2662753235131463
640.0,2.488456346639748,2.2628085411957537
641.0,2.4891756466453905,2.2598148667537696
642.0,2.489819120095927,2.256969950911315
643.0,2.49053088892449,2.2540641523827416
644.0,2.491450432391796,2.250932310344666
645.0,2.4920089806260854,2.248312183722332
646.0,2.492541803945917,2.2459089305619653
647.0,2.493248128062001,2.2432216112588907
648.0,2.4941764978595367,2.2398153162432237
649.0,2.4948870036271744,2.2365352967126144
650.0,2.4956699307560988,2.232933764587874
651.0,2.4962222355641415,2.23042651918622
652.0,2.4971284453223066,2.227209203301274
653.0,2.4976758216374595,2.2241295311304574
654.0,2.498503454747353,2.2208639666233285
655.0,2.4990591093747017,2.218750723218104
